timestamp,cpu_percent,ram_percent,bytes_sent,bytes_recv,process_count,process_list,xmrig_detected,label
2025-11-24T10:25:59.438818,19.78,43.88,5957,19487,121,chrome.exe:2.1:3.2|Code.exe:1.7:1.0|node.exe:0.4:0.4|explorer.exe:0.2:1.0|svchost.exe:0.4:0.2|discord.exe:1.5:0.6,0,0
2025-11-24T07:36:29.438818,34.75,43.51,20382,71662,110,chrome.exe:4.8:0.6|Code.exe:4.1:1.4|node.exe:3.2:1.1|explorer.exe:0.7:0.8|svchost.exe:0.2:0.2|steam.exe:0.7:1.3,0,0
2025-11-24T10:40:59.438818,70.83,55.58,140541,73743,186,msbuild.exe:10.3:6.0|cl.exe:9.0:0.9|ffmpeg.exe:41.6:4.7|chrome.exe:1.4:4.9|Code.exe:4.3:2.8|python.exe:10.0:2.4,0,0
2025-11-24T13:25:39.438818,79.15,30.04,41384,51319,166,miner.exe:92.2:0.8|chrome.exe:0.2:1.8|svchost.exe:0.7:0.2,0,1
2025-11-24T11:43:29.438818,90.79,20.0,37782,39087,93,xmrig.exe:76.1:2.3|chrome.exe:4.8:1.2|svchost.exe:0.4:0.2|explorer.exe:0.5:0.9,1,1
2025-11-24T09:07:49.438818,43.74,25.01,3591,10895,120,chrome.exe:4.7:1.4|Code.exe:1.8:1.3|node.exe:3.8:0.5|explorer.exe:0.8:0.9|svchost.exe:0.6:0.6|steam.exe:0.4:0.9,0,0
2025-11-24T07:18:19.438818,29.84,32.59,87162,58153,154,chrome.exe:3.9:3.5|Code.exe:1.8:2.0|node.exe:0.5:0.8|explorer.exe:0.5:0.6|svchost.exe:0.6:0.6,0,0
2025-11-24T09:34:09.438818,29.61,41.28,16683,306773,90,chrome.exe:1.7:1.0|Code.exe:0.5:1.3|node.exe:3.3:0.8|explorer.exe:1.0:0.8|svchost.exe:0.7:0.8,0,0
2025-11-24T11:22:29.438818,52.26,68.34,20459,48362,141,msbuild.exe:10.6:3.3|cl.exe:15.4:1.3|ffmpeg.exe:27.2:9.7|chrome.exe:8.5:2.7|Code.exe:1.5:2.6,0,0
2025-11-24T10:42:59.438818,81.01,80.0,0,773705,122,msbuild.exe:16.7:5.3|cl.exe:6.9:3.1|ffmpeg.exe:32.4:7.5|chrome.exe:3.2:3.6|Code.exe:5.6:0.4,0,0
2025-11-24T10:45:39.438818,88.74,37.63,0,398985,161,msbuild.exe:12.2:2.3|cl.exe:14.9:2.0|ffmpeg.exe:16.1:7.1|chrome.exe:1.5:3.7|Code.exe:2.6:0.9,0,0
2025-11-24T07:36:09.438818,5.0,25.0,178,3167,157,chrome.exe:3.4:1.7|Code.exe:4.5:1.4|node.exe:1.8:0.6|explorer.exe:1.2:0.8|svchost.exe:0.6:0.4,0,0
2025-11-24T10:13:39.438818,33.01,34.1,12088,148880,151,chrome.exe:7.2:2.4|Code.exe:0.5:2.2|node.exe:1.1:1.6|explorer.exe:1.2:0.7|svchost.exe:0.4:0.4,0,0
2025-11-24T11:04:09.438818,84.25,75.98,21581,21580,165,msbuild.exe:23.3:1.7|cl.exe:7.5:3.7|ffmpeg.exe:29.2:8.5|chrome.exe:4.9:2.4|Code.exe:4.5:1.3,0,0
2025-11-24T11:43:39.438818,91.23,53.45,29223,23070,165,xmrig.exe:91.5:1.8|chrome.exe:2.4:2.0|svchost.exe:0.7:0.7|explorer.exe:0.5:0.4,1,1
2025-11-24T09:18:09.438818,47.64,54.08,1478,9706,152,chrome.exe:2.3:2.5|Code.exe:2.8:2.7|node.exe:0.2:1.5|explorer.exe:0.3:0.3|svchost.exe:0.1:0.2,0,0
2025-11-24T09:38:29.438818,36.85,59.54,232,1682,107,chrome.exe:2.3:1.1|Code.exe:0.1:3.0|node.exe:4.0:1.3|explorer.exe:0.3:1.0|svchost.exe:0.7:0.5,0,0
2025-11-24T09:59:59.438818,5.0,65.39,38641,74769,159,chrome.exe:7.2:4.0|Code.exe:2.5:2.3|node.exe:0.5:1.8|explorer.exe:0.4:0.4|svchost.exe:0.8:0.3,0,0
2025-11-24T11:33:09.438818,66.26,50.03,12838,8702,158,msbuild.exe:17.4:4.6|cl.exe:16.7:2.8|ffmpeg.exe:39.4:3.1|chrome.exe:4.5:4.8|Code.exe:2.8:0.6,0,0
2025-11-24T10:23:59.438818,5.0,29.94,10899,0,81,chrome.exe:5.5:1.0|Code.exe:0.7:1.3|node.exe:1.8:1.9|explorer.exe:0.6:0.2|svchost.exe:1.0:0.4|steam.exe:1.0:1.8,0,0
2025-11-24T13:42:39.438818,91.03,85.0,30432,12886,132,xmrig.exe:89.2:2.5|chrome.exe:3.9:1.0|svchost.exe:1.5:0.6|explorer.exe:0.2:0.3,1,1
2025-11-24T08:25:39.438818,37.88,41.48,0,7386,123,chrome.exe:0.2:0.6|Code.exe:4.1:2.3|node.exe:0.3:1.9|explorer.exe:0.2:1.0|svchost.exe:0.7:0.6|steam.exe:1.5:1.7,0,0
2025-11-24T13:05:49.438818,94.22,20.0,56447,78449,98,xmrig.exe:75.1:1.9|chrome.exe:0.4:1.9|svchost.exe:0.3:0.2|explorer.exe:0.6:0.5,1,1
2025-11-24T10:49:29.438818,85.43,80.0,24758,9111,160,msbuild.exe:8.7:4.6|cl.exe:10.7:3.0|ffmpeg.exe:32.6:6.8|chrome.exe:8.2:1.6|Code.exe:4.2:1.0|python.exe:10.1:2.8,0,0
2025-11-24T10:03:49.438818,35.46,32.46,0,31487,117,chrome.exe:6.2:2.6|Code.exe:0.6:1.2|node.exe:0.5:1.7|explorer.exe:0.1:0.9|svchost.exe:0.3:0.5|steam.exe:2.4:0.7,0,0
2025-11-24T09:22:29.438818,62.6,40.91,17704,0,137,chrome.exe:0.1:3.6|Code.exe:0.7:2.8|node.exe:3.4:1.7|explorer.exe:0.4:0.7|svchost.exe:0.5:0.2,0,0
2025-11-24T09:39:59.438818,5.0,40.05,6307,32569,147,chrome.exe:0.6:3.1|Code.exe:0.3:1.7|node.exe:0.7:1.4|explorer.exe:0.4:0.8|svchost.exe:0.4:0.4|steam.exe:2.2:0.8,0,0
2025-11-24T12:11:39.438818,97.51,84.19,46546,60479,101,xmrig.exe:92.7:1.8|chrome.exe:5.0:0.9|svchost.exe:0.4:0.7|explorer.exe:0.6:0.3,1,1
2025-11-24T07:14:09.438818,59.72,25.0,16112,6171,109,chrome.exe:4.8:3.4|Code.exe:4.6:1.8|node.exe:1.9:0.8|explorer.exe:0.8:0.5|svchost.exe:0.5:0.4,0,0
2025-11-24T08:12:09.438818,7.16,69.64,10568,4341,126,chrome.exe:5.1:3.6|Code.exe:3.8:1.7|node.exe:0.1:1.8|explorer.exe:1.6:1.1|svchost.exe:0.5:0.4,0,0
2025-11-24T08:52:09.438818,59.09,58.34,25974,63230,106,chrome.exe:2.2:2.0|Code.exe:4.4:1.4|node.exe:3.7:2.0|explorer.exe:1.5:1.1|svchost.exe:0.7:0.2|steam.exe:2.5:1.6|discord.exe:1.8:1.5,0,0
2025-11-24T08:26:39.438818,30.0,54.3,0,0,157,chrome.exe:5.6:1.3|Code.exe:4.4:1.9|node.exe:0.7:1.4|explorer.exe:0.1:0.7|svchost.exe:1.0:0.1,0,0
2025-11-24T11:00:49.438818,90.0,54.14,6941,1164602,181,msbuild.exe:30.4:3.4|cl.exe:9.3:1.2|ffmpeg.exe:42.2:10.0|chrome.exe:7.7:1.1|Code.exe:3.9:0.4|python.exe:3.6:2.6,0,0
2025-11-24T07:28:19.438818,8.34,70.0,1661,12271,112,chrome.exe:1.8:2.5|Code.exe:1.2:2.0|node.exe:3.8:0.9|explorer.exe:1.5:0.7|svchost.exe:0.7:0.6,0,0
2025-11-24T08:37:29.438818,43.35,41.12,1709,13657,152,chrome.exe:5.6:1.5|Code.exe:0.8:2.7|node.exe:0.1:1.6|explorer.exe:1.0:0.2|svchost.exe:0.8:0.6,0,0
2025-11-24T07:44:09.438818,35.98,49.8,10894,11609,126,chrome.exe:6.6:3.7|Code.exe:3.5:2.2|node.exe:3.0:1.2|explorer.exe:1.2:1.0|svchost.exe:1.0:0.3|steam.exe:2.0:0.8|discord.exe:1.0:0.8,0,0
2025-11-24T13:39:49.438818,91.91,45.15,43752,41567,146,xmrig.exe:93.6:1.5|chrome.exe:1.1:2.9|svchost.exe:0.9:0.7|explorer.exe:0.2:0.9,1,1
2025-11-24T11:00:09.438818,75.66,40.5,182960,320236,180,msbuild.exe:14.1:3.0|cl.exe:12.0:0.9|ffmpeg.exe:43.5:3.3|chrome.exe:4.1:4.0|Code.exe:0.7:1.4,0,0
2025-11-24T08:56:29.438818,32.52,35.43,22235,69709,89,chrome.exe:5.6:1.1|Code.exe:4.3:1.0|node.exe:3.3:0.5|explorer.exe:0.9:0.9|svchost.exe:0.3:0.7|steam.exe:2.6:1.5,0,0
2025-11-24T12:52:39.438818,94.35,64.35,25322,26592,174,xmrig.exe:75.8:2.5|chrome.exe:0.7:1.6|svchost.exe:0.6:0.3|explorer.exe:0.3:0.2,1,1
2025-11-24T09:25:19.438818,17.68,61.11,14451,19293,99,chrome.exe:3.3:1.1|Code.exe:0.3:2.7|node.exe:2.5:1.3|explorer.exe:1.6:1.1|svchost.exe:0.9:0.6|steam.exe:1.4:1.1|discord.exe:0.0:1.5,0,0
2025-11-24T12:24:19.438818,95.06,81.82,27454,36172,148,xmrig.exe:84.8:0.7|chrome.exe:3.0:1.6|svchost.exe:0.1:0.4|explorer.exe:0.9:0.4,1,1
2025-11-24T08:58:19.438818,19.91,50.55,20517,0,110,chrome.exe:6.1:1.0|Code.exe:3.9:2.8|node.exe:3.3:1.5|explorer.exe:0.8:0.6|svchost.exe:0.1:0.4,0,0
2025-11-24T07:20:39.438818,40.88,25.0,6642,5736,127,chrome.exe:1.9:1.3|Code.exe:4.8:2.5|node.exe:3.6:0.6|explorer.exe:1.4:0.8|svchost.exe:0.4:0.6,0,0
2025-11-24T10:54:29.438818,90.0,48.64,30510,8340,139,msbuild.exe:14.1:2.9|cl.exe:8.6:4.0|ffmpeg.exe:24.3:6.6|chrome.exe:6.6:1.9|Code.exe:1.9:1.5|python.exe:14.3:2.8,0,0
2025-11-24T10:21:49.438818,22.42,61.48,7140,37515,80,chrome.exe:1.1:3.1|Code.exe:4.7:2.4|node.exe:2.3:0.8|explorer.exe:1.6:1.0|svchost.exe:0.5:0.2,0,0
2025-11-24T07:33:49.438818,28.04,25.0,4670,32313,119,chrome.exe:0.9:2.2|Code.exe:3.0:2.0|node.exe:3.9:2.0|explorer.exe:1.9:0.3|svchost.exe:0.9:0.5,0,0
2025-11-24T10:37:09.438818,45.0,63.1,20729,120870,170,msbuild.exe:28.3:4.1|cl.exe:6.1:3.0|ffmpeg.exe:17.6:6.4|chrome.exe:6.6:4.4|Code.exe:4.7:3.0|python.exe:13.0:2.5,0,0
2025-11-24T10:43:29.438818,45.0,76.44,34531,325517,145,msbuild.exe:25.0:4.6|cl.exe:3.3:2.2|ffmpeg.exe:29.8:3.6|chrome.exe:3.9:3.4|Code.exe:2.4:2.9|python.exe:11.0:2.3,0,0
2025-11-24T12:00:59.438818,94.15,21.26,39336,12105,177,xmrig.exe:79.8:2.1|chrome.exe:3.2:0.8|svchost.exe:0.8:0.3|explorer.exe:0.6:0.3,1,1
2025-11-24T10:57:49.438818,45.0,36.05,8146,32749,119,msbuild.exe:11.1:2.4|cl.exe:11.0:1.5|ffmpeg.exe:31.0:3.9|chrome.exe:6.8:2.3|Code.exe:3.3:2.9|python.exe:4.8:1.1,0,0
2025-11-24T08:11:59.438818,5.0,57.27,4998,9739,116,chrome.exe:7.2:2.9|Code.exe:2.7:1.3|node.exe:1.8:0.3|explorer.exe:1.9:1.1|svchost.exe:0.9:0.3,0,0
2025-11-24T13:38:59.438818,95.56,46.31,26206,49934,114,miner.exe:86.7:1.6|chrome.exe:1.6:1.9|svchost.exe:0.2:0.5,0,1
2025-11-24T11:24:59.438818,55.1,36.71,33240,0,135,msbuild.exe:16.6:2.9|cl.exe:7.0:3.2|ffmpeg.exe:31.6:3.8|chrome.exe:6.7:1.5|Code.exe:3.1:2.2,0,0
2025-11-24T12:40:39.438818,97.09,84.09,33549,40140,178,xmrig.exe:81.0:2.4|chrome.exe:0.3:0.9|svchost.exe:0.5:0.4|explorer.exe:0.8:0.3,1,1
2025-11-24T08:24:49.438818,14.36,26.12,1207,6401,119,chrome.exe:7.3:1.1|Code.exe:2.8:1.7|node.exe:3.8:0.7|explorer.exe:1.7:0.5|svchost.exe:0.6:0.3,0,0
2025-11-24T08:37:09.438818,10.77,70.0,28189,152829,128,chrome.exe:1.2:3.5|Code.exe:4.9:2.8|node.exe:1.0:1.7|explorer.exe:0.1:0.3|svchost.exe:1.0:0.6|discord.exe:1.9:0.7,0,0
2025-11-24T08:03:59.438818,8.64,66.16,56101,263468,137,chrome.exe:7.8:2.7|Code.exe:4.3:3.0|node.exe:2.0:1.1|explorer.exe:1.3:0.4|svchost.exe:0.1:0.2|steam.exe:2.5:1.9,0,0
2025-11-24T08:21:29.438818,40.71,62.54,4327,3098,122,chrome.exe:1.9:2.6|Code.exe:3.3:0.8|node.exe:1.5:1.7|explorer.exe:1.8:0.8|svchost.exe:0.3:0.8,0,0
2025-11-24T09:49:19.438818,6.75,65.45,1654,698,101,chrome.exe:5.3:3.0|Code.exe:1.6:1.2|node.exe:1.0:1.3|explorer.exe:0.1:0.8|svchost.exe:0.6:0.5,0,0
2025-11-24T11:11:19.438818,66.58,49.81,52039,22587,125,msbuild.exe:26.3:4.1|cl.exe:10.1:2.0|ffmpeg.exe:35.4:5.8|chrome.exe:7.9:2.5|Code.exe:3.0:1.1,0,0
2025-11-24T08:02:59.438818,22.6,55.07,0,7695,83,chrome.exe:5.0:1.8|Code.exe:0.4:2.2|node.exe:2.9:0.5|explorer.exe:0.4:0.9|svchost.exe:0.6:0.4|steam.exe:1.6:1.0,0,0
2025-11-24T12:38:59.438818,95.84,76.33,23281,37800,109,miner.exe:76.1:1.3|chrome.exe:1.3:1.2|svchost.exe:0.1:0.3,0,1
2025-11-24T09:26:29.438818,16.94,54.83,13337,0,134,chrome.exe:1.3:4.0|Code.exe:0.7:2.4|node.exe:1.1:0.3|explorer.exe:0.4:0.7|svchost.exe:0.0:0.4,0,0
2025-11-24T11:18:29.438818,90.0,61.79,21313,31291,140,msbuild.exe:10.9:2.6|cl.exe:10.1:3.3|ffmpeg.exe:26.6:6.0|chrome.exe:6.5:1.1|Code.exe:4.5:1.1|python.exe:5.7:1.1,0,0
2025-11-24T08:08:19.438818,33.9,25.0,13751,18033,73,chrome.exe:6.0:0.9|Code.exe:0.6:2.3|node.exe:2.8:0.8|explorer.exe:0.4:1.2|svchost.exe:0.4:0.6|steam.exe:0.1:1.2,0,0
2025-11-24T09:15:39.438818,46.66,35.61,3118,62251,71,chrome.exe:5.9:1.7|Code.exe:4.5:1.0|node.exe:2.3:1.9|explorer.exe:1.9:0.8|svchost.exe:0.3:0.6|discord.exe:0.3:1.4,0,0
2025-11-24T10:19:09.438818,16.09,35.76,8369,15568,156,chrome.exe:4.9:2.8|Code.exe:4.2:2.8|node.exe:1.9:0.6|explorer.exe:0.1:0.4|svchost.exe:0.6:0.8,0,0
2025-11-24T08:02:39.438818,5.0,56.4,1240,149,120,chrome.exe:4.6:2.3|Code.exe:4.7:1.9|node.exe:1.7:1.7|explorer.exe:1.6:1.0|svchost.exe:0.5:0.1,0,0
2025-11-24T13:34:49.438818,93.48,64.12,32304,94882,118,xmrig.exe:78.2:1.2|chrome.exe:1.8:2.5|svchost.exe:0.7:0.6|explorer.exe:0.5:0.4,1,1
2025-11-24T09:44:29.438818,30.89,51.8,710,530,70,chrome.exe:2.6:2.2|Code.exe:2.6:2.2|node.exe:1.7:1.6|explorer.exe:1.4:0.5|svchost.exe:0.3:0.5,0,0
2025-11-24T12:19:09.438818,95.74,45.55,13826,39377,106,xmrig.exe:88.9:2.1|chrome.exe:2.9:1.3|svchost.exe:0.7:0.7|explorer.exe:0.5:0.9,1,1
2025-11-24T10:31:29.438818,88.82,52.36,12486,40634,131,msbuild.exe:24.1:2.2|cl.exe:14.6:3.7|ffmpeg.exe:37.6:9.6|chrome.exe:8.9:1.8|Code.exe:0.7:1.0,0,0
2025-11-24T08:54:19.438818,25.68,45.77,0,48891,127,chrome.exe:1.8:3.9|Code.exe:2.0:1.3|node.exe:1.5:1.3|explorer.exe:1.3:0.5|svchost.exe:0.8:0.8|steam.exe:0.5:1.8,0,0
2025-11-24T10:34:29.438818,46.02,38.68,35350,0,115,msbuild.exe:8.5:2.5|cl.exe:4.1:3.2|ffmpeg.exe:14.8:4.1|chrome.exe:4.3:1.6|Code.exe:3.9:0.7|python.exe:8.0:0.7,0,0
2025-11-24T09:31:49.438818,9.31,52.1,13218,50975,119,chrome.exe:1.5:2.3|Code.exe:1.7:1.7|node.exe:2.4:1.8|explorer.exe:0.6:0.4|svchost.exe:0.9:0.2,0,0
2025-11-24T09:55:59.438818,41.59,42.87,26503,40678,119,chrome.exe:3.4:0.8|Code.exe:0.1:2.2|node.exe:3.7:0.8|explorer.exe:0.2:0.3|svchost.exe:0.8:0.8|steam.exe:0.8:1.7,0,0
2025-11-24T09:27:59.438818,8.62,41.19,0,146436,76,chrome.exe:0.0:1.1|Code.exe:0.7:3.0|node.exe:1.5:1.5|explorer.exe:1.7:0.6|svchost.exe:0.6:0.1,0,0
2025-11-24T12:59:49.438818,94.67,77.87,24919,42286,100,xmrig.exe:77.8:2.7|chrome.exe:1.3:0.8|svchost.exe:0.5:0.5|explorer.exe:0.3:0.6,1,1
2025-11-24T11:40:19.438818,98.8,81.94,21089,62192,149,xmrig.exe:77.9:1.3|chrome.exe:1.2:2.1|svchost.exe:1.0:0.4|explorer.exe:0.1:0.9,1,1
2025-11-24T11:21:09.438818,67.47,35.0,24114,47499,158,msbuild.exe:34.0:2.9|cl.exe:14.8:3.6|ffmpeg.exe:17.8:5.7|chrome.exe:7.5:0.8|Code.exe:5.7:0.6,0,0
2025-11-24T08:55:19.438818,70.0,68.92,5500,9327,114,chrome.exe:5.0:3.7|Code.exe:1.4:2.6|node.exe:3.5:1.3|explorer.exe:0.6:0.8|svchost.exe:0.4:0.3,0,0
2025-11-24T10:43:09.438818,71.86,77.38,5655,35170,111,msbuild.exe:23.9:5.5|cl.exe:15.0:3.1|ffmpeg.exe:22.5:4.8|chrome.exe:5.9:4.9|Code.exe:6.0:1.0,0,0
2025-11-24T12:47:19.438818,97.72,80.6,28886,35970,173,miner.exe:82.0:0.3|chrome.exe:1.7:1.9|svchost.exe:0.9:0.3,0,1
2025-11-24T13:15:19.438818,96.95,36.13,64250,57928,172,xmrig.exe:97.6:2.4|chrome.exe:4.5:2.3|svchost.exe:0.1:0.6|explorer.exe:0.7:0.6,1,1
2025-11-24T11:30:19.438818,64.31,71.3,38855,166979,134,msbuild.exe:8.2:3.1|cl.exe:8.6:1.7|ffmpeg.exe:43.2:5.6|chrome.exe:3.9:4.2|Code.exe:2.4:2.9,0,0
2025-11-24T12:30:29.438818,98.96,72.85,2008,7398,135,xmrig.exe:95.2:1.1|chrome.exe:4.3:2.8|svchost.exe:1.3:0.6|explorer.exe:0.7:0.3,1,1
2025-11-24T13:54:09.438818,98.0,44.54,23954,19085,126,xmrig.exe:96.9:0.9|chrome.exe:0.7:2.4|svchost.exe:0.3:0.7|explorer.exe:0.9:0.6,1,1
2025-11-24T08:51:09.438818,32.37,53.55,4274,0,126,chrome.exe:5.9:3.6|Code.exe:1.8:1.6|node.exe:2.0:1.9|explorer.exe:1.3:0.8|svchost.exe:0.4:0.4,0,0
2025-11-24T10:46:29.438818,45.0,75.78,2957,20234,125,msbuild.exe:23.0:2.4|cl.exe:7.8:2.7|ffmpeg.exe:20.7:7.5|chrome.exe:5.1:3.1|Code.exe:0.5:2.2|python.exe:4.4:1.1,0,0
2025-11-24T10:15:29.438818,62.04,42.69,25206,0,102,chrome.exe:1.1:2.6|Code.exe:0.2:1.9|node.exe:2.7:1.9|explorer.exe:1.1:1.1|svchost.exe:0.8:0.4|discord.exe:0.3:1.2,0,0
2025-11-24T08:17:39.438818,5.0,34.84,5738,5904,134,chrome.exe:0.9:0.7|Code.exe:1.9:2.2|node.exe:1.4:0.4|explorer.exe:1.3:0.3|svchost.exe:0.3:0.6,0,0
2025-11-24T09:47:39.438818,9.16,41.15,15404,8145,115,chrome.exe:4.4:2.4|Code.exe:1.9:2.5|node.exe:0.5:1.7|explorer.exe:0.5:0.3|svchost.exe:0.7:0.2|steam.exe:1.4:0.6|discord.exe:1.2:0.9,0,0
2025-11-24T09:34:59.438818,42.5,52.96,2587,29869,73,chrome.exe:0.3:0.5|Code.exe:0.1:2.3|node.exe:0.1:1.7|explorer.exe:0.1:0.5|svchost.exe:0.8:0.7|discord.exe:0.4:1.4,0,0
2025-11-24T11:39:29.438818,93.33,85.8,27376,21838,139,miner.exe:70.0:1.1|chrome.exe:2.3:1.9|svchost.exe:0.5:0.3,0,1
2025-11-24T13:12:49.438818,95.3,20.0,23395,35798,108,miner.exe:75.6:1.2|chrome.exe:0.8:1.4|svchost.exe:0.1:0.2,0,1
2025-11-24T10:00:59.438818,10.73,39.87,4115,4139,114,chrome.exe:6.7:1.3|Code.exe:3.8:0.8|node.exe:0.8:1.5|explorer.exe:0.3:0.8|svchost.exe:0.6:0.6|steam.exe:2.7:1.3|discord.exe:1.1:0.9,0,0
2025-11-24T08:31:19.438818,38.43,35.53,48000,9756,126,chrome.exe:1.1:2.2|Code.exe:1.6:2.8|node.exe:4.0:1.3|explorer.exe:1.0:0.9|svchost.exe:0.7:0.1|steam.exe:0.4:1.8,0,0
2025-11-24T08:52:29.438818,35.43,27.88,0,2007,98,chrome.exe:5.8:1.6|Code.exe:2.5:1.4|node.exe:2.5:1.2|explorer.exe:1.6:0.9|svchost.exe:0.3:0.7,0,0
2025-11-24T12:40:19.438818,96.62,83.97,3004,8533,172,xmrig.exe:94.7:0.5|chrome.exe:4.8:1.4|svchost.exe:0.1:0.7|explorer.exe:0.3:0.8,1,1
2025-11-24T07:46:39.438818,27.0,42.71,8975,2248,128,chrome.exe:7.1:0.6|Code.exe:3.2:1.0|node.exe:3.9:1.4|explorer.exe:0.5:0.9|svchost.exe:0.6:0.5,0,0
2025-11-24T12:28:59.438818,87.23,20.0,60269,34079,152,xmrig.exe:79.8:2.0|chrome.exe:0.1:2.6|svchost.exe:1.3:0.2|explorer.exe:0.9:0.2,1,1
2025-11-24T13:04:59.438818,87.29,73.46,36107,51327,128,xmrig.exe:93.6:0.7|chrome.exe:0.2:1.6|svchost.exe:0.8:0.2|explorer.exe:0.8:0.5,1,1
2025-11-24T09:35:49.438818,60.0,65.4,5237,3291,78,chrome.exe:0.5:3.3|Code.exe:4.6:2.7|node.exe:1.0:1.2|explorer.exe:1.8:1.1|svchost.exe:0.7:0.3,0,0
2025-11-24T13:15:09.438818,97.19,38.81,3321,7710,98,xmrig.exe:86.7:1.7|chrome.exe:3.4:2.5|svchost.exe:0.2:0.6|explorer.exe:0.4:1.0,1,1
2025-11-24T07:15:19.438818,5.0,29.63,0,7849,122,chrome.exe:0.3:3.1|Code.exe:3.5:2.6|node.exe:1.5:1.4|explorer.exe:1.6:1.2|svchost.exe:0.5:0.1,0,0
2025-11-24T08:41:39.438818,23.06,53.7,12454,14478,72,chrome.exe:3.3:2.2|Code.exe:3.1:1.3|node.exe:1.7:1.8|explorer.exe:1.3:0.7|svchost.exe:0.2:0.3,0,0
2025-11-24T11:08:09.438818,64.18,80.0,33357,166059,124,msbuild.exe:31.3:2.8|cl.exe:12.8:2.3|ffmpeg.exe:18.7:7.4|chrome.exe:5.8:1.2|Code.exe:3.0:2.1,0,0
2025-11-24T12:26:29.438818,89.37,77.61,3538,4880,150,xmrig.exe:76.8:2.6|chrome.exe:1.1:2.8|svchost.exe:0.8:0.5|explorer.exe:0.1:0.8,1,1
2025-11-24T09:05:49.438818,8.54,25.0,89395,157977,158,chrome.exe:3.8:0.6|Code.exe:3.0:1.3|node.exe:3.0:0.8|explorer.exe:1.2:1.0|svchost.exe:0.4:0.2|discord.exe:1.6:1.1,0,0
2025-11-24T12:48:39.438818,96.54,29.92,22966,56833,93,miner.exe:90.4:1.2|chrome.exe:1.5:1.0|svchost.exe:0.7:0.2,0,1
2025-11-24T11:26:09.438818,63.12,75.93,188983,467588,180,msbuild.exe:21.7:3.5|cl.exe:17.0:4.0|ffmpeg.exe:36.4:7.1|chrome.exe:4.6:2.4|Code.exe:5.8:1.5,0,0
2025-11-24T12:17:59.438818,90.72,89.95,49782,59581,155,xmrig.exe:91.2:1.2|chrome.exe:2.0:1.9|svchost.exe:0.2:0.3|explorer.exe:0.6:0.6,1,1
2025-11-24T08:46:59.438818,11.83,39.33,0,67447,153,chrome.exe:7.1:2.7|Code.exe:0.2:2.8|node.exe:3.9:1.1|explorer.exe:1.4:0.5|svchost.exe:1.0:0.4,0,0
2025-11-24T09:52:29.438818,5.04,25.0,65750,9092,135,chrome.exe:4.6:1.6|Code.exe:3.0:1.6|node.exe:0.0:0.3|explorer.exe:1.3:0.8|svchost.exe:0.8:0.3,0,0
2025-11-24T09:07:39.438818,38.31,56.41,3705,1704,160,chrome.exe:4.4:1.6|Code.exe:4.6:2.1|node.exe:3.8:0.4|explorer.exe:0.8:0.3|svchost.exe:0.8:0.6,0,0
2025-11-24T10:32:19.438818,45.0,80.0,5453,28579,125,msbuild.exe:11.9:5.9|cl.exe:9.0:1.0|ffmpeg.exe:27.2:6.9|chrome.exe:3.5:1.1|Code.exe:0.6:0.8,0,0
2025-11-24T07:18:49.438818,57.3,33.49,51560,135678,125,chrome.exe:0.9:2.9|Code.exe:3.0:2.0|node.exe:1.2:0.7|explorer.exe:2.0:0.3|svchost.exe:0.2:0.8,0,0
2025-11-24T09:43:19.438818,13.5,46.02,2718,2907,111,chrome.exe:6.0:3.2|Code.exe:1.4:1.4|node.exe:0.0:0.8|explorer.exe:1.2:1.1|svchost.exe:0.9:0.7|steam.exe:2.5:1.9,0,0
2025-11-24T10:24:29.438818,5.0,54.24,27114,33378,86,chrome.exe:4.5:2.3|Code.exe:2.3:0.9|node.exe:2.9:1.6|explorer.exe:0.4:1.2|svchost.exe:0.1:0.6,0,0
2025-11-24T07:41:29.438818,39.97,25.0,2755,2473,147,chrome.exe:5.6:2.0|Code.exe:4.5:1.9|node.exe:2.5:0.8|explorer.exe:1.6:0.7|svchost.exe:0.6:0.6,0,0
2025-11-24T12:07:39.438818,87.09,79.6,26849,76023,179,miner.exe:83.6:0.6|chrome.exe:2.7:1.5|svchost.exe:0.8:0.5,0,1
2025-11-24T09:53:59.438818,36.33,41.67,9684,55,132,chrome.exe:5.5:2.7|Code.exe:4.1:1.0|node.exe:1.8:1.6|explorer.exe:1.5:0.4|svchost.exe:0.3:0.5,0,0
2025-11-24T11:55:09.438818,86.22,45.43,17025,56117,143,miner.exe:73.5:2.0|chrome.exe:2.3:1.5|svchost.exe:0.1:0.2,0,1
2025-11-24T07:11:19.438818,13.25,40.17,2586,4196,83,chrome.exe:6.2:1.3|Code.exe:4.0:2.3|node.exe:1.9:1.2|explorer.exe:1.8:0.3|svchost.exe:0.1:0.4,0,0
2025-11-24T08:58:59.438818,19.6,34.08,12585,17987,138,chrome.exe:6.1:3.5|Code.exe:0.4:0.8|node.exe:3.8:1.5|explorer.exe:0.5:0.7|svchost.exe:0.6:0.7,0,0
2025-11-24T07:12:49.438818,34.39,32.14,2762,2237,138,chrome.exe:6.2:2.1|Code.exe:4.1:2.1|node.exe:1.3:0.7|explorer.exe:1.9:0.5|svchost.exe:0.5:0.6,0,0
